Time,S21_dB,Phase_Deg,S21_Gauss_SavGol,Phase_Gauss_SavGol,Background_dB,Background_Phase,Anomaly,OBJ,Height
12.5436,0.0197927,-3514.13,0.0193289,-3629.62,0.0210577,-4187.64,1,NO,1.25
12.5579,0.0319374,-3627.33,0.0176569,-3606.84,0.0210348,-4194.73,1,NO,1.25
12.5716,0.0442446,-3602.36,0.0165743,-3582.18,0.0210054,-4201.54,1,NO,1.25
12.5858,0.0522495,-3574.68,0.016419,-3554,0.0209737,-4208.04,1,NO,1.25
12.5998,0.0246831,-3591.7,0.0171526,-3520.01,0.0209441,-4214.21,1,NO,1.25
12.614,-0.0144038,-3650.03,0.0184501,-3478.15,0.0209196,-4219.99,1,NO,1.25
12.6279,-0.0220104,-3590.4,0.0199124,-3427.19,0.020901,-4225.33,1,NO,1.25
12.6419,0.000635717,-3411.92,0.0212696,-3367.26,0.020888,-4230.21,1,NO,1.25
12.6562,0.0136806,-3354.57,0.0224633,-3299.82,0.0208808,-4234.57,1,NO,1.25
12.6705,0.0261901,-3186.43,0.0236087,-3227.6,0.0208804,-4238.4,1,NO,1.25
12.6842,0.0354338,-3177.18,0.0249005,-3154.26,0.020888,-4241.69,1,NO,1.25
12.6983,0.0487419,-3036.25,0.0265092,-3083.71,0.0209046,-4244.45,1,NO,1.25
12.7138,0.0444617,-2880.32,0.0284592,-3019.29,0.0209316,-4246.72,1,NO,1.25
12.7281,0.0306891,-2926.94,0.030515,-2963.35,0.0209688,-4248.55,1,NO,1.25
12.7432,0.0305803,-2826.41,0.0321713,-2917.25,0.0210136,-4250.02,1,NO,1.25
12.7574,0.031725,-2689.47,0.0328312,-2881.45,0.0210603,-4251.2,1,NO,1.25
12.772,0.0463149,-2769.37,0.0321041,-2855.41,0.0211026,-4252.17,1,NO,1.25
12.7866,0.0203474,-2811.35,0.0300034,-2837.44,0.0211353,-4252.99,1,NO,1.25
12.8005,0.023187,-2854.53,0.0268851,-2824.77,0.0211552,-4253.72,1,NO,1.25
12.8147,0.0287555,-2898.2,0.0231985,-2813.86,0.0211601,-4254.37,1,NO,1.25
12.8289,0.0180196,-2953.84,0.0192631,-2801.08,0.0211479,-4254.92,1,NO,1.25
12.8429,0.0245863,-2895.72,0.0152151,-2783.69,0.0211171,-4255.35,1,NO,1.25
12.8572,0.00803111,-2723.79,0.011104,-2760.72,0.0210676,-4255.6,1,NO,1.25
12.8719,0.00913846,-2853.3,0.00702988,-2733.2,0.0210007,-4255.62,1,NO,1.25
12.8864,0.00135741,-2746.52,0.00323475,-2703.36,0.0209186,-4255.38,1,NO,1.25
12.9011,-0.00696204,-2602.79,0.000100014,-2673.58,0.0208238,-4254.85,1,NO,1.25
12.9153,-0.00489669,-2697.57,-0.00195249,-2645.98,0.0207206,-4254.03,1,NO,1.25
12.9288,0.00174831,-2633.69,-0.00261607,-2622.56,0.0206154,-4252.92,1,NO,1.25
12.9435,-0.000704733,-2496.32,-0.00184451,-2605.41,0.0205154,-4251.56,1,NO,1.25
12.9576,-0.00578228,-2472.59,9.56165e-05,-2596.33,0.0204265,-4250,1,NO,1.25
12.9719,-0.0218691,-2330.09,0.00272164,-2595.92,0.0203519,-4248.29,1,NO,1.25
12.9861,-0.0167202,-2460.73,0.00554835,-2602.82,0.0202925,-4246.5,1,NO,1.25
13.0005,0.0013935,-2637.93,0.00828592,-2614,0.0202473,-4244.68,1,NO,1.25
13.0148,0.0131778,-2758.24,0.0109032,-2626.08,0.0202151,-4242.89,1,NO,1.25
13.0287,0.0264745,-2753.81,0.0135504,-2636.61,0.0201954,-4241.11,1,NO,1.25
13.0427,0.0357676,-2792.74,0.0164077,-2644.4,0.0201888,-4239.35,1,NO,1.25
13.0574,0.0465388,-2651.35,0.0195137,-2648.99,0.0201964,-4237.59,1,NO,1.25
13.0718,0.049158,-2709.73,0.0226416,-2650.02,0.0202179,-4235.78,1,NO,1.25
13.0864,0.0418856,-2723.37,0.0253203,-2647.13,0.0202509,-4233.88,1,NO,1.25
13.1007,-0.0110934,-2759.66,0.0270411,-2640.48,0.0202906,-4231.82,1,NO,1.25
13.1149,-0.00769303,-2685.42,0.0275394,-2631.47,0.0203319,-4229.55,1,NO,1.25
13.1289,0.00928352,-2538.62,0.0269505,-2622.98,0.0203704,-4227.02,1,NO,1.25
13.1433,0.0266073,-2364.29,0.0257237,-2618.69,0.0204035,-4224.2,1,NO,1.25
13.157,0.0382685,-2476.93,0.0243638,-2621.71,0.0204299,-4221.08,1,NO,1.25
13.1715,0.0425782,-2638.59,0.0232135,-2633.22,0.0204496,-4217.67,1,NO,1.25
13.1854,0.051866,-2542.56,0.0224303,-2652.17,0.0204634,-4214.01,1,NO,1.25
13.1992,0.0418257,-2702.23,0.0220805,-2676.19,0.0204734,-4210.14,1,NO,1.25
13.2133,7.46438e-05,-2622.57,0.0221354,-2703.11,0.0204822,-4206.09,1,NO,1.25
13.2267,-0.0117868,-2769.43,0.0223691,-2731.99,0.0204922,-4201.91,1,NO,1.25
13.241,0.00803712,-2892.6,0.0223983,-2762.97,0.0205037,-4197.65,1,NO,1.25
13.2554,0.0214197,-2884.07,0.0219686,-2796.21,0.0205156,-4193.34,1,NO,1.25
13.2694,0.0339447,-2905.43,0.0212162,-2830.96,0.020526,-4189.03,1,NO,1.25
13.2848,0.0376543,-2961.42,0.0205823,-2865.45,0.0205345,-4184.71,1,NO,1.25
13.2991,0.0384524,-2935.1,0.0204486,-2897.34,0.0205425,-4180.37,1,NO,1.25
13.3133,-0.0142971,-2830.84,0.0208627,-2924.33,0.020552,-4175.97,1,NO,1.25
13.3284,0.00405465,-2877.82,0.0215759,-2944.57,0.0205636,-4171.48,1,NO,1.25
13.3423,0.0392386,-2737.62,0.0222501,-2957.05,0.0205769,-4166.84,1,NO,1.25
13.356,0.0507897,-2898.35,0.0225985,-2962,0.0205904,-4162.02,1,NO,1.25
13.3698,0.00727563,-2958.5,0.0224265,-2960.94,0.0206027,-4157,1,NO,1.25
13.384,0.00566314,-3121.17,0.0216901,-2956.28,0.0206121,-4151.76,1,NO,1.25
13.398,0.0251184,-3160.71,0.0205734,-2950.55,0.0206177,-4146.32,1,NO,1.25
13.4124,0.0364359,-3147.75,0.0194592,-2945.65,0.0206192,-4140.69,1,NO,1.25
13.4263,0.0557191,-3012.89,0.0187382,-2942.29,0.0206174,-4134.88,1,NO,1.25
13.4411,-0.00130542,-2894.09,0.0185733,-2940.21,0.0206129,-4128.92,1,NO,1.25
13.4558,-0.0194816,-2781.4,0.0188133,-2938.75,0.0206061,-4122.85,1,NO,1.25
13.4704,0.00951441,-2786.25,0.019133,-2937.9,0.0205964,-4116.67,1,NO,1.25
13.4844,0.0289841,-2825.8,0.0192692,-2938.8,0.0205836,-4110.41,1,NO,1.25
13.4985,0.0531138,-2920.04,0.0191545,-2943.63,0.0205683,-4104.08,1,NO,1.25
13.5129,-0.0156588,-2867.88,0.0189076,-2954.96,0.0205525,-4097.69,1,NO,1.25
13.5268,0.00336582,-2960.21,0.0187605,-2974.82,0.0205386,-4091.28,1,NO,1.25
13.5415,0.0206002,-3136.71,0.0189333,-3004.02,0.0205292,-4084.86,1,NO,1.25
13.5553,0.0370365,-2986.91,0.0194572,-3041.58,0.0205263,-4078.46,1,NO,1.25
13.5691,0.0454114,-3130.43,0.020079,-3084.62,0.0205302,-4072.08,1,NO,1.25
13.5834,0.0531198,-3034.51,0.02041,-3128.75,0.02054,-4065.74,1,NO,1.25
13.5971,0.00422814,-3170.89,0.0202458,-3169.26,0.0205533,-4059.44,1,NO,1.25
13.6111,-0.0159153,-3272.99,0.0197746,-3202.58,0.0205692,-4053.15,1,NO,1.25
13.6252,0.00188576,-3323.45,0.019457,-3226.99,0.0205883,-4046.85,1,NO,1.25
13.6396,0.0175583,-3260.94,0.0196667,-3242.47,0.0206127,-4040.53,1,NO,1.25
13.6538,0.0320992,-3324.42,0.0204131,-3250.04,0.0206441,-4034.17,1,NO,1.25
13.6681,0.0444173,-3188.95,0.0213815,-3251.45,0.020683,-4027.77,1,NO,1.25
13.6824,0.033699,-3331.88,0.0222276,-3248.92,0.0207284,-4021.33,1,NO,1.25
13.6961,-0.00735677,-3382.98,0.0228479,-3244.82,0.0207779,-4014.85,1,NO,1.25
13.7102,-0.000476154,-3262.71,0.0233958,-3241.42,0.0208287,-4008.32,1,NO,1.25
13.7244,0.0241493,-3187.23,0.0240339,-3240.82,0.0208781,-4001.75,1,NO,1.25
13.7385,0.032641,-3116.43,0.0246716,-3244.95,0.020924,-3995.17,1,NO,1.25
13.7524,0.0413674,-3126.03,0.0249742,-3255.19,0.0209645,-3988.61,1,NO,1.25
13.7668,0.0463508,-3263.12,0.024658,-3271.7,0.0209976,-3982.09,1,NO,1.25
13.7811,0.051696,-3138.32,0.0237726,-3293.23,0.0210225,-3975.63,1,NO,1.25
13.7975,0.0316942,-3235.27,0.0226844,-3317.67,0.0210403,-3969.25,1,NO,1.25
13.8115,-0.0106477,-3352.25,0.0217953,-3342.99,0.0210533,-3962.95,1,NO,1.25
13.8256,-0.0181925,-3385.85,0.0212525,-3367.73,0.0210632,-3956.7,1,NO,1.25
13.8403,0.000892613,-3521.63,0.0208874,-3390.74,0.0210704,-3950.5,1,NO,1.25
13.8552,0.0470499,-3503.09,0.0204162,-3410.39,0.0210744,-3944.33,1,NO,1.25
13.869,0.053639,-3516.51,0.0197178,-3424.26,0.0210746,-3938.15,1,NO,1.25
13.8833,0.0180196,-3559.94,0.0189673,-3429.76,0.0210719,-3931.92,1,NO,1.25
13.8973,-0.0122833,-3488.08,0.0185522,-3425.28,0.0210684,-3925.57,1,NO,1.25
13.9115,0.00818478,-3399.83,0.0188598,-3410.7,0.0210669,-3919.08,1,NO,1.25
13.9254,0.0172007,-3304.44,0.0200461,-3387.18,0.0210703,-3912.41,1,NO,1.25
13.9405,0.0373283,-3386.1,0.0218914,-3356.7,0.0210801,-3905.55,1,NO,1.25
13.9544,0.0437846,-3224.4,0.0238551,-3321.73,0.0210963,-3898.51,1,NO,1.25
13.9685,0.0393806,-3280.29,0.025373,-3284.88,0.0211162,-3891.3,1,NO,1.25
13.9825,0.017819,-3332.88,0.0262055,-3248.76,0.0211368,-3883.96,1,NO,1.25
13.9969,-0.00121433,-3225.05,0.0265308,-3216,0.0211555,-3876.52,1,NO,1.25
14.0104,0.00934275,-3145.6,0.0267088,-3188.98,0.0211717,-3869.06,1,NO,1.25
14.0243,0.0284309,-3056.48,0.0269803,-3169.43,0.0211851,-3861.61,1,NO,1.25
14.0385,0.0372487,-3197.02,0.0273618,-3157.95,0.0211957,-3854.25,1,NO,1.25
14.0525,0.0447746,-3112.57,0.0277231,-3153.92,0.0212039,-3846.99,1,NO,1.25
14.0668,0.0499372,-3135.59,0.0278969,-3155.79,0.0212105,-3839.88,1,NO,1.25
14.0807,0.0563653,-3128.91,0.0277529,-3161.53,0.0212163,-3832.91,1,NO,1.25
14.0947,-0.00394415,-3186.69,0.0272397,-3169.2,0.0212214,-3826.07,1,NO,1.25
14.1086,-0.00948292,-3045.04,0.0263929,-3177.6,0.0212248,-3819.35,1,NO,1.25
14.1227,0.0164657,-3148.49,0.025324,-3186.41,0.0212263,-3812.71,1,NO,1.25
14.1365,0.0275598,-3273.11,0.0242046,-3195.87,0.0212269,-3806.12,1,NO,1.25
14.1511,0.0378416,-3362.55,0.0232167,-3206.15,0.021229,-3799.54,1,NO,1.25
14.1651,0.0444668,-3213.68,0.0224767,-3217.26,0.0212339,-3792.94,1,NO,1.25
14.1795,0.0532522,-3335.31,0.0220202,-3229.28,0.0212419,-3786.3,1,NO,1.25
14.1937,0.0109177,-3307.72,0.0218777,-3242.53,0.0212521,-3779.61,1,NO,1.25
14.2078,-0.0239222,-3213.41,0.0221105,-3257.34,0.0212648,-3772.87,1,NO,1.25
14.2218,0.00298616,-3150.49,0.0226983,-3273.67,0.0212806,-3766.08,1,NO,1.25
14.2358,0.0170566,-3140.66,0.0234008,-3291.12,0.0212995,-3759.23,1,NO,1.25
14.2505,0.0341381,-3219.07,0.0238164,-3309.18,0.0213197,-3752.34,1,NO,1.25
14.2643,0.0400854,-3332.74,0.0236591,-3327.45,0.0213377,-3745.42,1,NO,1.25
14.2787,0.0492186,-3388.07,0.0230002,-3345.64,0.02135,-3738.48,1,NO,1.25
14.293,0.0527577,-3463.3,0.0222302,-3363.32,0.0213556,-3731.53,1,NO,1.25
14.3071,-0.0223524,-3299.35,0.021733,-3379.74,0.0213559,-3724.57,1,NO,1.25
14.3217,0.00422814,-3425.14,0.0215338,-3393.66,0.0213534,-3717.6,1,NO,1.25
14.3353,0.0222091,-3576.31,0.0212394,-3403.23,0.0213494,-3710.61,1,NO,1.25
14.3492,0.0377475,-3405.68,0.0203802,-3406.02,0.0213429,-3703.6,1,NO,1.25
14.3633,0.0535263,-3394.76,0.0188719,-3399.8,0.0213308,-3696.54,1,NO,1.25
14.3774,0.0141318,-3524.28,0.0171702,-3383.68,0.0213103,-3689.42,1,NO,1.25
14.3913,-0.013729,-3351.23,0.0159725,-3358.96,0.0212808,-3682.19,1,NO,1.25
14.4065,-0.0172574,-3347.76,0.0157301,-3328.68,0.0212437,-3674.85,1,NO,1.25
14.4203,0.0165403,-3249.13,0.0163636,-3296.54,0.0212005,-3667.37,1,NO,1.25
14.4355,0.0328217,-3223.84,0.0173704,-3265.79,0.021151,-3659.76,1,NO,1.25
14.4493,0.0428048,-3290.36,0.0182192,-3238.93,0.0210931,-3652,1,NO,1.25
14.4645,0.0166261,-3201.07,0.0187061,-3217.92,0.0210262,-3644.09,1,NO,1.25
14.4783,-0.0182545,-3205.39,0.0189773,-3204.25,0.0209525,-3636.05,1,NO,1.25
14.4924,0.0168559,-3041.12,0.0192249,-3198.83,0.0208773,-3627.92,1,NO,1.25
14.5075,0.0247474,-3096.98,0.0193743,-3201.85,0.0208055,-3619.73,1,NO,1.25
14.5216,0.0484172,-3117.97,0.0190707,-3212.84,0.0207386,-3611.54,1,NO,1.25
14.5355,0.0496057,-3223.15,0.0179746,-3230.63,0.0206752,-3603.4,1,NO,1.25
14.5498,0.0212071,-3253.84,0.0160982,-3253.35,0.0206132,-3595.4,1,NO,1.25
14.5668,-0.0124408,-3330.06,0.0138948,-3278.51,0.0205529,-3587.56,1,NO,1.25
14.5807,-0.0021597,-3285.82,0.0120224,-3303.3,0.0204976,-3579.93,1,NO,1.25
14.5949,0.00933159,-3459.55,0.0109438,-3324.84,0.0204521,-3572.5,1,NO,1.25
14.6091,0.0277474,-3330.67,0.0106711,-3340.43,0.0204199,-3565.26,1,NO,1.25
14.6228,0.0146439,-3398.12,0.0108482,-3348.11,0.0204016,-3558.17,1,NO,1.25
14.6371,-0.0119959,-3388.55,0.011089,-3347.08,0.0203954,-3551.19,1,NO,1.25
14.6512,-0.0123754,-3454.47,0.0112657,-3337.81,0.0203973,-3544.26,1,NO,1.25
14.6654,-0.00121175,-3283.18,0.0115249,-3321.79,0.0204031,-3537.34,1,NO,1.25
14.68,0.014233,-3435.2,0.0120992,-3300.94,0.0204095,-3530.38,1,NO,1.25
14.6938,0.0197738,-3302.18,0.0131317,-3277.38,0.0204147,-3523.35,1,NO,1.25
14.708,0.031368,-3173.49,0.0146231,-3253.13,0.0204191,-3516.19,1,NO,1.25
14.722,0.0432101,-3228.64,0.0164459,-3230.04,0.0204239,-3508.89,1,NO,1.25
14.7359,0.0526971,-3065.49,0.0183574,-3209.73,0.0204305,-3501.43,1,NO,1.25
14.7497,0.0175068,-3041.36,0.0200324,-3193.82,0.02044,-3493.81,1,NO,1.25
14.7635,-0.0113997,-3189.09,0.0211698,-3184.2,0.0204527,-3486.06,1,NO,1.25
14.7781,-0.0103268,-3286.37,0.0216474,-3183.15,0.0204686,-3478.24,1,NO,1.25
14.7921,0.00735891,-3187.79,0.0216109,-3192.93,0.0204875,-3470.38,1,NO,1.25
14.8062,0.0174202,-3180.4,0.0213908,-3214.87,0.0205089,-3462.57,1,NO,1.25
14.8206,0.0327061,-3246.4,0.0212846,-3248.64,0.0205315,-3454.87,1,NO,1.25
14.8347,0.052949,-3189.64,0.0214046,-3292.13,0.0205535,-3447.34,1,NO,1.25
14.8491,0.050952,-3364.22,0.0217257,-3341.94,0.0205727,-3440.04,1,NO,1.25
14.864,0.0272652,-3275.6,0.0222268,-3394.17,0.0205872,-3432.97,1,NO,1.25
14.878,-0.0184784,-3399.15,0.0229252,-3445.2,0.0205966,-3426.16,1,NO,1.25
14.8924,0.00482157,-3426.62,0.0237892,-3492.3,0.0206022,-3419.59,1,NO,1.25
14.9062,0.0187433,-3577.5,0.0246833,-3533.88,0.0206065,-3413.26,1,NO,1.25
14.9204,0.0341227,-3672.82,0.0254347,-3569.35,0.020612,-3407.15,1,NO,1.25
14.9347,0.0485607,-3812.77,0.0259407,-3598.63,0.0206205,-3401.25,1,NO,1.25
14.9493,0.0537526,-3709.62,0.0262093,-3621.74,0.020634,-3395.52,1,NO,1.25
14.9635,0.0132936,-3737.73,0.0263084,-3638.77,0.0206547,-3389.97,1,NO,1.25
14.9771,-0.0139537,-3609.05,0.0262683,-3649.98,0.0206843,-3384.56,1,NO,1.25
14.9913,0.0134335,-3714.51,0.0259973,-3655.86,0.0207228,-3379.3,1,NO,1.25
15.0048,0.0291563,-3614.8,0.025307,-3657.16,0.0207669,-3374.17,1,NO,1.25
15.019,0.0461029,-3509.15,0.0240946,-3654.8,0.0208113,-3369.17,1,NO,1.25
15.0329,0.0544238,-3637.06,0.0225536,-3649.85,0.0208517,-3364.32,1,NO,1.25
15.0478,0.0352062,-3458.06,0.0211688,-3643.19,0.0208866,-3359.6,1,NO,1.25
15.0615,0.0233584,-3587.64,0.020413,-3635.12,0.0209172,-3355.01,1,NO,1.25
15.0757,0.00679827,-3741.52,0.0203745,-3625.04,0.0209438,-3350.53,1,NO,1.25
15.0894,-0.0027158,-3589.89,0.0206462,-3611.62,0.0209638,-3346.15,1,NO,1.25
15.1038,-0.00130542,-3695.11,0.0205984,-3593.09,0.0209707,-3341.83,1,NO,1.25
15.1181,0.00855562,-3617.82,0.0198384,-3567.81,0.0209578,-3337.54,1,NO,1.25
15.1321,0.0141275,-3632.92,0.0185183,-3534.57,0.0209216,-3333.25,1,NO,1.25
15.1463,0.0189877,-3583.93,0.0172704,-3492.85,0.0208649,-3328.91,1,NO,1.25
15.1605,0.0296787,-3532.41,0.016818,-3443.03,0.0207964,-3324.47,1,NO,1.25
15.175,0.0404608,-3444.5,0.0175263,-3386.51,0.0207274,-3319.9,1,NO,1.25
15.189,0.0514611,-3326.73,0.0191721,-3325.66,0.0206676,-3315.17,1,NO,1.25
15.2032,0.0364025,-3168.57,0.0210591,-3263.4,0.0206217,-3310.28,1,NO,1.25
15.217,-0.0123513,-3080.41,0.0223811,-3202.52,0.020589,-3305.2,1,NO,1.25
15.2316,-0.011749,-3136.65,0.0225939,-3144.89,0.0205654,-3299.95,1,NO,1.25
15.2461,0.00313734,-3037.56,0.0215889,-3091.34,0.0205457,-3294.53,1,NO,1.25
15.2615,0.0178447,-2918.61,0.0196407,-3042.25,0.0205252,-3288.95,1,NO,1.25
15.2753,0.0307644,-3005.82,0.0172538,-2998.44,0.0205008,-3283.24,1,NO,1.25
15.2894,0.0435965,-2893.91,0.0150297,-2961.31,0.0204706,-3277.42,1,NO,1.25
15.3035,0.048612,-2999.13,0.0135593,-2931.86,0.0204345,-3271.56,1,NO,1.25
15.3177,0.0276361,-2928.38,0.0132574,-2909.46,0.0203937,-3265.69,1,NO,1.25
15.3317,0.00484648,-2967.25,0.0141299,-2891.48,0.0203496,-3259.84,1,NO,1.25
15.3462,-0.0228417,-2935.66,0.0156596,-2874.51,0.0203029,-3254.04,1,NO,1.25
15.36,-0.00777043,-2813.17,0.0170204,-2855.83,0.0202529,-3248.32,1,NO,1.25
15.3741,-0.000141031,-2834.98,0.0175587,-2834.18,0.0201984,-3242.68,1,NO,1.25
15.3886,0.013412,-2701.35,0.0171782,-2809.1,0.0201395,-3237.15,1,NO,1.25
15.4025,0.0172427,-2663.66,0.0163209,-2780.19,0.0200789,-3231.72,1,NO,1.25
15.4169,0.0254028,-2789.54,0.0156203,-2746.78,0.0200217,-3226.37,1,NO,1.25
15.4306,0.0343606,-2916.14,0.0155481,-2708.33,0.0199728,-3221.1,1,NO,1.25
15.445,0.0420455,-2805.58,0.016267,-2664.86,0.0199358,-3215.85,1,NO,1.25
15.4589,0.0526783,-2629.37,0.0176419,-2617.08,0.0199114,-3210.61,1,NO,1.25
15.473,0.0289345,-2463.36,0.0192894,-2566.15,0.0198978,-3205.35,1,NO,1.25
15.4885,-0.0150467,-2485.05,0.0206714,-2513.37,0.0198918,-3200.03,1,NO,1.25
15.5031,-0.0155012,-2511.05,0.0212845,-2460.15,0.0198904,-3194.63,1,NO,1.25
15.5196,-0.00171794,-2457.79,0.0208837,-2408.19,0.019891,-3189.12,1,NO,1.25
15.5334,0.0149622,-2394.52,0.019582,-2359.8,0.0198924,-3183.48,1,NO,1.25
15.5473,0.0463969,-2294.56,0.0177842,-2318.09,0.0198943,-3177.71,1,NO,1.25
15.5612,0.0106053,-2200.08,0.0160467,-2286.57,0.0198968,-3171.83,1,NO,1.25
15.5757,0.0191154,-2117.94,0.0149324,-2267.76,0.0199002,-3165.89,1,NO,1.25
15.5894,0.0307892,-2173.99,0.0148186,-2261.96,0.0199053,-3159.94,1,NO,1.25
15.6034,0.0500328,-2244.27,0.0156645,-2267.26,0.0199124,-3154.04,1,NO,1.25
15.6178,0.0379537,-2110.97,0.0169256,-2280.86,0.0199206,-3148.27,1,NO,1.25
15.6318,-0.0165308,-2284.23,0.0178171,-2300.43,0.0199271,-3142.67,1,NO,1.25
15.6456,-0.0191388,-2413.3,0.0178149,-2324.5,0.019929,-3137.29,1,NO,1.25
15.6598,0.00132734,-2310.48,0.0169951,-2351.93,0.0199245,-3132.17,1,NO,1.25
15.6738,0.011581,-2446.26,0.0159287,-2381.27,0.0199144,-3127.34,1,NO,1.25
15.6881,0.0183832,-2555.11,0.0152484,-2410.48,0.0199012,-3122.77,1,NO,1.25
15.7025,0.0241133,-2537.73,0.0152647,-2437.19,0.0198868,-3118.42,1,NO,1.25
15.7165,0.0367559,-2498.12,0.0159161,-2459.26,0.0198717,-3114.24,1,NO,1.25
15.7308,0.0522777,-2445.87,0.0169882,-2475.42,0.0198545,-3110.15,1,NO,1.25
15.7449,0.0251698,-2465.53,0.0182972,-2485.39,0.0198345,-3106.09,1,NO,1.25
15.7594,-0.0245762,-2466.41,0.0196516,-2489.73,0.0198122,-3101.99,1,NO,1.25
15.7738,-0.00367422,-2536.35,0.0207384,-2489.64,0.0197894,-3097.8,1,NO,1.25
15.7883,0.0151226,-2361.16,0.0211793,-2487.04,0.0197677,-3093.47,1,NO,1.25
15.803,0.030874,-2518.35,0.0207645,-2484.57,0.0197481,-3088.98,1,NO,1.25
15.8173,0.0410167,-2546.87,0.0196415,-2485.33,0.0197307,-3084.34,1,NO,1.25
15.832,0.0534469,-2551.32,0.0182987,-2492.36,0.0197157,-3079.58,1,NO,1.25
15.8468,0.00855047,-2439.52,0.017364,-2507.81,0.0197039,-3074.76,1,NO,1.25
15.8612,-0.00729141,-2487.94,0.0173299,-2532.26,0.0196958,-3069.95,1,NO,1.25
15.8764,0.00749799,-2547.91,0.0182876,-2564.84,0.0196918,-3065.23,1,NO,1.25
15.8904,0.0264574,-2546.22,0.019818,-2604.08,0.0196907,-3060.65,1,NO,1.25
15.9049,0.0422969,-2560.54,0.0212121,-2648.8,0.0196906,-3056.28,1,NO,1.25
15.9194,0.017819,-2568.18,0.0219517,-2698.52,0.0196902,-3052.17,1,NO,1.25
15.9339,-0.0163431,-2741.45,0.0220688,-2753.04,0.0196906,-3048.34,1,NO,1.25
15.9484,0.00619895,-2790.97,0.0220544,-2811.54,0.019695,-3044.85,1,NO,1.25
15.9624,0.0267007,-2933.42,0.0223937,-2871.74,0.0197078,-3041.69,1,NO,1.25
15.9765,0.0375131,-2989.46,0.0231478,-2929.91,0.0197307,-3038.87,1,NO,1.25
15.9913,0.0465285,-3119.04,0.0239518,-2981.9,0.0197614,-3036.37,1,NO,1.25
16.0055,0.0494015,-3047.9,0.0243997,-3024.72,0.0197947,-3034.16,1,NO,1.25
16.0196,0.0540071,-3035.63,0.0244017,-3057.26,0.0198249,-3032.23,1,NO,1.25
16.034,-0.00306305,-3049.76,0.0241485,-3079.86,0.0198486,-3030.57,1,NO,1.25
16.0484,-0.0125191,-3185.37,0.0238039,-3093.22,0.0198648,-3029.18,1,NO,1.25
16.063,0.00778645,-3159.89,0.0233296,-3097.64,0.0198734,-3028.06,1,NO,1.25
16.0774,0.0261747,-3274.88,0.0226002,-3093,0.019874,-3027.2,1,NO,1.25
16.0915,0.0405258,-3124.45,0.0216046,-3079.15,0.0198656,-3026.58,1,NO,1.25
16.106,0.0544272,-2959.18,0.0205272,-3056.38,0.0198474,-3026.17,1,NO,1.25
16.1205,-0.0127506,-2833.66,0.0196939,-3025.42,0.019819,-3025.93,0,NO,1.25
16.1352,-0.00390461,-2884.69,0.0194229,-2987.08,0.0197814,-3025.79,1,NO,1.25
16.1502,0.0228219,-3000.61,0.0197996,-2941.8,0.0197367,-3025.7,1,NO,1.25
16.165,0.0427227,-2926.53,0.020522,-2889.82,0.0196882,-3025.59,1,NO,1.25
16.1805,0.0406918,-3046.32,0.0210452,-2831.89,0.0196391,-3025.38,1,NO,1.25
16.1944,-0.0164421,-2876.73,0.0209993,-2769.65,0.0195928,-3025.03,1,NO,1.25
16.2091,0.0249607,-2749.24,0.0204988,-2705.06,0.0195532,-3024.47,1,NO,1.25
16.2235,0.0563081,-2570.71,0.0200012,-2639.2,0.0195245,-3023.7,1,NO,1.25
16.2384,0.00210826,-2544.08,0.0198365,-2571.9,0.0195105,-3022.69,1,NO,1.25
16.2528,-0.00198867,-2422.76,0.0198981,-2502.62,0.0195132,-3021.45,1,NO,1.25
16.2675,0.0227996,-2456.8,0.0198099,-2432.32,0.0195323,-3019.99,1,NO,1.25
16.2815,0.0401401,-2399.36,0.0193636,-2364.45,0.0195667,-3018.33,1,NO,1.25
16.2959,0.0428399,-2269.78,0.0187469,-2304.37,0.0196155,-3016.55,1,NO,1.25
16.3104,-0.0257973,-2189.47,0.0183259,-2257.48,0.0196784,-3014.69,1,NO,1.25
16.3243,0.00639472,-2140.2,0.0182695,-2227.43,0.0197541,-3012.83,1,NO,1.25
16.3386,0.0197824,-2275.72,0.018459,-2215.24,0.0198392,-3011.04,1,NO,1.25
16.353,0.0403539,-2130.61,0.0187302,-2219.42,0.0199281,-3009.36,1,NO,1.25
16.3668,0.0536433,-2073.51,0.0190702,-2236.7,0.0200153,-3007.82,1,NO,1.25
16.3808,-0.00126503,-2135.54,0.0195349,-2262.96,0.0200963,-3006.43,1,NO,1.25
16.3947,-0.0131912,-2145.48,0.0200815,-2294.24,0.0201686,-3005.17,1,NO,1.25
16.4092,0.014426,-2308.24,0.0205745,-2327.32,0.0202312,-3004.03,1,NO,1.25
16.4239,0.026221,-2476.81,0.0208973,-2359.82,0.0202837,-3002.97,1,NO,1.25
16.4383,0.0369022,-2532.45,0.0209729,-2390.11,0.0203257,-3001.98,1,NO,1.25
16.4526,0.0563449,-2530.42,0.0207403,-2417.27,0.0203557,-3001.07,1,NO,1.25
16.4668,-0.00801039,-2549.27,0.0202326,-2441,0.0203716,-3000.22,1,NO,1.25
16.4819,0.00331686,-2640.46,0.0196586,-2461.09,0.0203722,-2999.44,1,NO,1.25
16.4955,0.0232564,-2520.61,0.0192734,-2476.48,0.0203582,-2998.72,1,NO,1.25
16.5097,0.0371195,-2453.54,0.0191261,-2484.84,0.0203324,-2998.04,1,NO,1.25
